record_id,institution_name,institution_id,subject_name,subject_id,restriction_type,start_date,end_date,prohibited_transactions,start_year,duration_days
12180,MESTNA OBČINA NOVA GORICA,5881773000,GIMNAZIJA NOVA GORICA,5221161000,poslovnega subjekta,2023-01-19,,15,2023,
14009,MESTNA OBČINA KOPER,5874424000,"KAVARNA KAPITANIJA, gostinstvo, d.o.o.",8107980000,poslovnega subjekta,2023-01-19,,0,2023,
12445,OBČINA ŽELEZNIKI,5883148000,URBAN JEMEC - NOSILEC DOPOLNILNE DEJAVNOSTI NA KMETIJI,2772108000,poslovnega subjekta,2023-01-20,,0,2023,
12309,OBČINA LOG - DRAGOMER,2261154000,"ASST INVEST, poslovno svetovanje d.o.o.",9307362000,poslovnega subjekta,2023-01-23,,0,2023,
15236,OBČINA ŠMARTNO OB PAKI,5884276000,Kmetijsko gospodarstvo Bojan rakun,,kmetijskega gospodarstva,2023-01-23,,0,2023,
14183,OBČINA RIBNICA,5883865000,"Javni zavod Rokodelski center Ribnica - zavod za rokodelstvo, muzejsko in galerijsko dejavnost",3824187000,poslovnega subjekta,2023-01-23,,132,2023,
15652,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,5022924000,DRUŠTVO ZA JADRALNO PADALSTVO ZLATOROG LAŠKO,1165348000,poslovnega subjekta,2023-01-23,,0,2023,
12800,MINISTRSTVO ZA DIGITALNO PREOBRAZBO,2632586000,Poslovno in podjetniško poslovanje Kristina Stojmenova Pečečnik s.p.,9342974000,poslovnega subjekta,2023-01-24,,0,2023,
12798,MINISTRSTVO ZA DIGITALNO PREOBRAZBO,2632586000,"ANOVU razvoj in prodaja telekomunikacijskih storitev, d.o.o.",6280811000,poslovnega subjekta,2023-01-24,,0,2023,
12799,MINISTRSTVO ZA DIGITALNO PREOBRAZBO,2632586000,"PERCIPIO, razvoj in prodaja storitev, d.o.o.",6495109000,poslovnega subjekta,2023-01-24,,0,2023,
12794,MINISTRSTVO ZA SOLIDARNO PRIHODNOST,2632560000,"Danes je nov dan, Inštitut za druga vprašanja",6468594000,poslovnega subjekta,2023-01-24,,0,2023,
13210,OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,5022746000,"COLLIS PLUS, upravljanje naložb d.o.o.",2286378000,poslovnega subjekta,2023-01-24,,0,2023,
12787,"MINISTRSTVO ZA OKOLJE, PODNEBJE IN ENERGIJO",2632535000,"WALL LTD Proizvodnja, storitve, trgovina d.o.o. Ljubljana",5729408000,poslovnega subjekta,2023-01-25,,0,2023,
12788,"MINISTRSTVO ZA OKOLJE, PODNEBJE IN ENERGIJO",2632535000,"Gomboca, družba za gostinstvo in turizem, d.o.o.",6408435000,poslovnega subjekta,2023-01-25,,0,2023,
12704,MINISTRSTVO ZA INFRASTRUKTURO,2399270000,MACON - POSREDNIŠTVO MITJA CVJETIČANIN S.P.,1515543000,poslovnega subjekta,2023-01-25,,0,2023,
12791,"MINISTRSTVO ZA VISOKO ŠOLSTVO, ZNANOST IN INOVACIJE",2632543000,P2C trgovina in storitve d.o.o.,6421652000,poslovnega subjekta,2023-01-25,,0,2023,
11184,MESTNA OBČINA LJUBLJANA,5874025000,"REED GROUP, razvoj nepremičninskih projektov, d.o.o.",7182830000,poslovnega subjekta,2023-01-25,,23,2023,
12790,"MINISTRSTVO ZA VISOKO ŠOLSTVO, ZNANOST IN INOVACIJE",2632543000,ELEKTROTEHNIŠKA ZVEZA SLOVENIJE,5212006000,poslovnega subjekta,2023-01-25,,0,2023,
12789,"MINISTRSTVO ZA VISOKO ŠOLSTVO, ZNANOST IN INOVACIJE",2632543000,"Reinhausen 2e, kakovost električne energije, d.o.o.",3594718000,poslovnega subjekta,2023-01-25,,0,2023,
11183,MESTNA OBČINA LJUBLJANA,5874025000,"MEDPROSTOR, arhitekturni atelje d.o.o.",3910059000,poslovnega subjekta,2023-01-25,,1,2023,
12793,MINISTRSTVO ZA SOLIDARNO PRIHODNOST,2632560000,"""Inštitut za aplikativno etiko"", izobraževanje in svetovanje, Luka Omladič s.p.",8657866000,poslovnega subjekta,2023-01-25,,0,2023,
11394,OBČINA ILIRSKA BISTRICA,5880416000,Kmetijsko gospodarstvo JANA ŠINCEK,,kmetijskega gospodarstva,2023-01-26,,0,2023,
11395,OBČINA ILIRSKA BISTRICA,5880416000,"TE - CAD, inovativne tehnološke rešitve, d.o.o.",3930769000,poslovnega subjekta,2023-01-26,,0,2023,
14308,OBČINA LENDAVA,5874645000,"ROMSKO KULTURNO DRUŠTVO - ROMA MŰVELŐDÉSI EGYESÜLET ""ROMNJI""",4071727000,poslovnega subjekta,2023-01-26,,7,2023,
11396,OBČINA ILIRSKA BISTRICA,5880416000,"Ekstrasvet - računovodstvo in poslovne storitve, Helena Tomšič s.p.",6407803000,poslovnega subjekta,2023-01-26,,0,2023,
15821,MESTNA OBČINA KRŠKO,5874572000,DRUŠTVO VINOGRADNIKOV SREMIČ,5905486000,poslovnega subjekta,2023-01-26,,10,2023,
11453,OBČINA IZOLA,5874190000,ŠPORTNO DRUŠTVO ADRENALINA IZOLA,1174169000,poslovnega subjekta,2023-01-26,,32,2023,
15820,MESTNA OBČINA KRŠKO,5874572000,GOSTINSKE STORITVE JOŽE KODELA S.P.,5441989000,poslovnega subjekta,2023-01-26,,0,2023,
11226,OBČINA IZOLA,5874190000,OSNOVNA ŠOLA VOJKE ŠMUC IZOLA SCUOLA ELEMENTARE VOJKA ŠMUC ISOLA,5083028000,poslovnega subjekta,2023-01-26,,179,2023,
11554,OBČINA IZOLA,5874190000,"XENYA, druge športne dejavnosti, Ksenija Cergol, s.p.",8154147000,poslovnega subjekta,2023-01-26,,0,2023,
11451,OBČINA IZOLA,5874190000,JADRALNI KLUB OLIMPIC Societa velica OLIMPIC,5598605000,poslovnega subjekta,2023-01-26,,44,2023,
11452,OBČINA IZOLA,5874190000,"OKREPČEVALNICA ""JAGODA"", HAZBI REĐEPI S.P.",3861759000,poslovnega subjekta,2023-01-26,,0,2023,
11025,OBČINA RADENCI,5880297000,"Gostilna GORICA, Tina Zver s.p.",8110387000,poslovnega subjekta,2023-01-30,,0,2023,
11256,MESTNA OBČINA CELJE,5880360000,"TISKARNA KAUČIČ, d.o.o., proizvodnja in storitve",2222965000,poslovnega subjekta,2023-01-30,,0,2023,
11024,OBČINA RADENCI,5880297000,"ŽIVALSKI VRT SIKALUZOO IN ZLATARSTVO ,TODOR MITEV S.P.",5527273000,poslovnega subjekta,2023-01-30,,0,2023,
13564,OBČINA MEŽICA,5883610000,KSENIJA PERŠAK - NOSILKA DOPOLNILNE DEJAVNOSTI NA KMETIJI,2564335000,poslovnega subjekta,2023-01-31,,0,2023,
14189,OBČINA RIBNICA,5883865000,POSLOVNO SVETOVANJE Aleš Mihelič s.p.,9314814000,poslovnega subjekta,2023-02-01,,0,2023,
12465,OBČINA BLED,5883539000,"Magični teater Bled, Jan Mežan s.p.",9316230000,poslovnega subjekta,2023-02-01,,0,2023,
15285,OBČINA ŠENTJUR,5884799000,"KOB KOŽELJ, proizvodnja in trgovina, d.o.o.",7107986000,poslovnega subjekta,2023-02-01,,0,2023,
10955,OBČINA RADENCI,5880297000,AVTOPREVOZNIŠTVO FRANC LESJAK S.P.,5508006000,poslovnega subjekta,2023-02-02,,0,2023,
13428,"REPUBLIKA SLOVENIJA, MINISTRSTVO ZA DELO, DRUŽINO, SOCIALNE ZADEVE IN ENAKE MOŽNOSTI",5022860000,"LINGUA SERVICE, center za tuje jezike, d. o. o.",5333300000,poslovnega subjekta,2023-02-03,,0,2023,
13429,"REPUBLIKA SLOVENIJA, MINISTRSTVO ZA DELO, DRUŽINO, SOCIALNE ZADEVE IN ENAKE MOŽNOSTI",5022860000,"Glasbene in jezikovne storitve, Sandra Feketija s.p.",9152440000,poslovnega subjekta,2023-02-03,,0,2023,
10954,OBČINA RADENCI,5880297000,"AVTOPREVOZNIŠTVO IN TURIZEM, MIRAN JELEN S.P.",5087608000,poslovnega subjekta,2023-02-09,,0,2023,
14415,MESTNA OBČINA KRANJ,5874653000,"GRAFIČNO OBLIKOVANJE, ANDREJ ŽEROVC S.P.",6922163000,poslovnega subjekta,2023-02-14,,0,2023,
14371,MESTNA OBČINA KRANJ,5874653000,"TERPLAN, d.o.o., podjetje za proizvodnjo, trgovino in storitve",5862442000,poslovnega subjekta,2023-02-14,,0,2023,
12463,OBČINA BLED,5883539000,JANEZ MEŽAN - NOSILEC DOPOLNILNE DEJAVNOSTI NA KMETIJI,1862111000,poslovnega subjekta,2023-02-14,,0,2023,
12464,OBČINA BLED,5883539000,Rekreacijsko turistični center Zatrnik d.o.o.,8501912000,poslovnega subjekta,2023-02-14,,0,2023,
14414,MESTNA OBČINA KRANJ,5874653000,"UVINNECO, proizvodnja in prodaja d.o.o.",3764915000,poslovnega subjekta,2023-02-14,,0,2023,
15176,OBČINA BREŽICE,5880173000,"ZADNJI KOS, posredništvo in trgovina Benjamin Kržan s.p.",9325085000,poslovnega subjekta,2023-02-15,,0,2023,
11612,OBČINA GROSUPLJE,5880734000,MineIT podatkovne rešitve d.o.o.,8239703000,poslovnega subjekta,2023-02-15,,0,2023,
11610,OBČINA GROSUPLJE,5880734000,"GENI SI, trgovina in storitve, d.o.o.",3703002000,poslovnega subjekta,2023-02-15,,0,2023,
11611,OBČINA GROSUPLJE,5880734000,JAVNO KOMUNALNO PODJETJE GROSUPLJE d.o.o.,5144574000,poslovnega subjekta,2023-02-15,,1304,2023,
14315,OBČINA LENDAVA,5874645000,,,poslovnega subjekta,2023-02-16,,0,2023,
14291,OBČINA VODICE,5874637000,ZAVOD REPUBLIKE SLOVENIJE ZA ZAPOSLOVANJE,5300410000,poslovnega subjekta,2023-02-16,,0,2023,
10687,VIŠJE SODIŠČE V MARIBORU,5105358000,"Martimare, pomorske in druge storitve d.o.o.",9325581000,poslovnega subjekta,2023-02-16,,0,2023,
10556,MINISTRSTVO ZA NOTRANJE ZADEVE,5030200000,DARJA RUPNIK POKLUKAR - SOBODAJALKA,2678250000,poslovnega subjekta,2023-02-21,,0,2023,
12252,OBČINA SVETI JURIJ V SLOVENSKIH GORICAH,2242877000,Prostovoljno gasilsko društvo Sv. Jurij v Slov. goricah,5130891000,poslovnega subjekta,2023-02-25,,53,2023,
15220,MESTNA OBČINA VELENJE,5884268000,"ZARA POSREDNIŠTVO, JERNEJ NEŽMAH S.P.",3055825000,poslovnega subjekta,2023-02-28,,0,2023,
13038,MESTNA OBČINA MARIBOR,5883369000,"INŠTITUT KUBI, Inštitut za kulturo bivanja, Miklavž na Dravskem polju",8126429000,poslovnega subjekta,2023-02-28,,0,2023,
12196,MESTNA OBČINA NOVA GORICA,5881773000,"DEA DIA, organizacija prireditev in svetovanje, d.o.o.",9341293000,poslovnega subjekta,2023-03-06,,0,2023,
12470,OBČINA ŽELEZNIKI,5883148000,"ŠPORTNO DRUŠTVO SENCA ZALI LOG,DRUŠTVO ZA ŠPORT IN REKREACIJO",5614643000,poslovnega subjekta,2023-03-09,,5,2023,
11332,OBČINA VOJNIK,5880386000,Kmetijsko gospodarstvo Ivan krošelj ,,kmetijskega gospodarstva,2023-03-23,,0,2023,
15100,MESTNA OBČINA VELENJE,5884268000,"NAŠ ČAS časopisno-založniška in RTV družba, d.o.o.",5132053000,poslovnega subjekta,2023-03-27,,113,2023,
11397,OBČINA ILIRSKA BISTRICA,5880416000,"Platanus, jezikovne storitve, Manica Baša s. p.",6764622000,poslovnega subjekta,2023-03-30,,0,2023,
10787,KABINET PREDSEDNIKA VLADE REPUBLIKE SLOVENIJE,5241839000,"Tina Gaber, marketing in svetovanje, s.p.",8939535000,poslovnega subjekta,2023-04-07,,0,2023,
13107,MESTNA OBČINA MARIBOR,5883369000,"AB ENERGIJA, druga proizvodnja električne energije, d.o.o.",9369724000,poslovnega subjekta,2023-04-07,,0,2023,
12042,OBČINA ŽALEC,5881544000,"SOLEDAR, storitve in trgovina, d.o.o.",9350047000,poslovnega subjekta,2023-04-18,,0,2023,
11954,OBČINA ŠENTRUPERT,2241153000,Kmetijsko gospodarstvo aleš repovž,,kmetijskega gospodarstva,2023-04-19,,0,2023,
15728,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,5022924000,,,poslovnega subjekta,2023-04-24,,0,2023,
13099,MESTNA OBČINA MARIBOR,5883369000,"MEDVED INŽENIRING, družba za inženiring, projektiranje, nadzor, gradnjo in upravljanje nepremičnin d.o.o.",9387501000,poslovnega subjekta,2023-05-08,,0,2023,
12874,MESTNA OBČINA NOVO MESTO,5883288000,"Poslovno svetovanje, Blaž Vovko Bučar, s.p.",9377972000,poslovnega subjekta,2023-05-10,,0,2023,
11634,OBČINA ŠEMPETER - VRTOJBA,1358227000,JALE poslovno svetovanje Dušan Bremec s.p.,9391690000,poslovnega subjekta,2023-05-12,,0,2023,
11836,OBČINA BOVEC,5881498000,,,poslovnega subjekta,2023-05-15,,0,2023,
11364,OBČINA ILIRSKA BISTRICA,5880416000,"Agencija Andrej, poslovno svetovanje, Andrej Černigoj s.p.",9394842000,poslovnega subjekta,2023-05-17,,0,2023,
10727,VIŠJE SODIŠČE V CELJU,5111773000,"POVEM, komunikacijsko in poslovno svetovanje, d.o.o.",8168911000,poslovnega subjekta,2023-05-22,,0,2023,
13819,OBČINA VITANJE,5883768000,TURISTIČNO DRUŠTVO VITANJE,5231108000,poslovnega subjekta,2023-05-26,,6,2023,
15729,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,5022924000,"Dobre zgodbe, uredništvo poslovnih vsebin, procesov in odnosov, d.o.o.",8149747000,poslovnega subjekta,2023-06-06,,0,2023,
10554,MINISTRSTVO ZA FINANCE,5028256000,PIPAN storitve in posredništvo d.o.o.,6444717000,poslovnega subjekta,2023-06-19,,0,2023,
10994,DRŽAVNI SVET REPUBLIKE SLOVENIJE,5648122000,Športna loterija in igre na srečo d.d.,5926670000,poslovnega subjekta,2023-06-21,,0,2023,
12197,MESTNA OBČINA NOVA GORICA,5881773000,Poslovno svetovanje Igor Bizimoski s.p.,8976368000,poslovnega subjekta,2023-06-22,,0,2023,
14057,OBČINA KAMNIK,5874483000,"Sonce v tebi, poslovno svetovanje, Tina Vesna Novak s.p.",9192247000,poslovnega subjekta,2023-07-12,,0,2023,
11833,OBČINA BOVEC,5881498000,"APARTMAJI KENDA, SLAVICA KENDA - SOBODAJALKA",2834669000,poslovnega subjekta,2023-07-14,,0,2023,
15829,MESTNA OBČINA KRŠKO,5874572000,"ITS BARON Inženiring, trgovina in storitve d.o.o.",1263714000,poslovnega subjekta,2023-07-15,,0,2023,
15823,MESTNA OBČINA KRŠKO,5874572000,"ŽNIDA, GLASBENE STORITVE, DEJAN ŽNIDERŠIČ, s.p.",6490174000,poslovnega subjekta,2023-07-15,,0,2023,
12861,MESTNA OBČINA NOVO MESTO,5883288000,"Društvo Rastemo, društvo za kakovostno življenje staršev in otrok",2710501000,poslovnega subjekta,2023-07-28,,0,2023,
15858,OBČINA HRASTNIK,5880181000,"Urejanje okolice, Andraž Medvešek s.p.",9448233000,poslovnega subjekta,2023-08-03,2026-06-01,19,2023,1033.0
15747,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,5022924000,"Športna dejavnost, Nik Mahnič s.p.",9449922000,poslovnega subjekta,2023-08-08,,0,2023,
11798,OBČINA BOVEC,5881498000,MIHA SOTLAR - ODVETNIK,2860759000,poslovnega subjekta,2023-09-01,,0,2023,
15341,MINISTRSTVO ZA JAVNO UPRAVO,2482762000,Izobraževanje Tomaž Ramšak s.p.,9263357000,poslovnega subjekta,2023-09-01,,0,2023,
11568,OBČINA ŽETALE,1357999000,"SEKO, varstvo pred požarom, trgovina in storitve, Nejc Sakelšek s.p.",9471979000,poslovnega subjekta,2023-09-10,,0,2023,
11441,OBČINA IZOLA,5874190000,ZDRAVSTVENI DOM IZOLA,5748569000,poslovnega subjekta,2023-09-14,,59,2023,
15733,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,5022924000,"Umetniško uprizarjanje, Ana Maria Beguš s.p.",9475567000,poslovnega subjekta,2023-09-16,,2,2023,
14094,OBČINA MEDVODE,5874564000,"IUVENISSIME, spletna trgovina, Neža Smole, s.p.",9479546000,poslovnega subjekta,2023-09-21,,0,2023,
11180,MESTNA OBČINA LJUBLJANA,5874025000,"AV Living Lab, inovativne tehnologije, d.o.o.",7997990000,poslovnega subjekta,2023-09-25,,0,2023,
12506,OBČINA BLED,5883539000,"AVANTURA BLED, letalski prevozi d.o.o.",2214423000,poslovnega subjekta,2023-09-26,,0,2023,
11458,OBČINA DOMŽALE,5880513000,"AS DOMŽALE NADGRADNJE, proizvodnja in popravilo tovornih nadgradenj, d.o.o.",2345056000,poslovnega subjekta,2023-09-28,,1,2023,
13117,MESTNA OBČINA MARIBOR,5883369000,"CANAHOME, nepremičninsko, podjetniško svetovanje in druge storitve, d.o.o.",8047120000,poslovnega subjekta,2023-09-29,,0,2023,
15977,OKROŽNO SODIŠČE V LJUBLJANI,5022762000,PRO MEGLIČ proizvodnja in trgovina d.o.o.,1617559000,poslovnega subjekta,2023-10-12,,0,2023,
12703,"MINISTRSTVO ZA KMETIJSTVO, GOZDARSTVO IN PREHRANO",2399253000,"Blaž Germšek s.p., svetovanje v kmetijstvu",8038414000,poslovnega subjekta,2023-10-23,2025-04-24,0,2023,549.0
10560,MINISTRSTVO ZA ZDRAVJE,5030544000,"KORP, IZOBRAŽEVANJE, IZPOPOLNJEVANJE IN USPOSABLJANJE S PODROČJA ZDRAVSTVA, PETER KORDEŽ S.P.",3931218000,poslovnega subjekta,2023-10-23,,0,2023,
15708,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,5022924000,LEGRAL gradbeno in storitveno podjetje d.o.o.,6367950000,poslovnega subjekta,2023-10-23,2025-10-20,0,2023,728.0
14036,OBČINA KAMNIK,5874483000,"IZOBRAŽEVANJE JEVŠNIK, ALENKA JEVŠNIK S.P.",9513973000,poslovnega subjekta,2023-11-01,,15,2023,
15249,OBČINA ŠOŠTANJ,5884284000,"VOC CELJE, vzdrževanje in obnova cest d.o.o.",5511941000,poslovnega subjekta,2023-11-01,,2,2023,
15046,OBČINA PESNICA,5884098000,"GVE, proizvodnja električne energije in druge storitve, d.o.o.",9516212000,poslovnega subjekta,2023-11-02,,0,2023,
13257,OBČINA VRHNIKA,5883407000,"RAČUNOVODSTVO, VALERIJA MARINČ S.P.",5702359000,poslovnega subjekta,2023-11-09,,0,2023,
13877,OBČINA JESENICE,5874335000,"VRTNAR, ALJOŠA ULČAR S.P.",8274487000,poslovnega subjekta,2023-11-16,,9,2023,
11181,MESTNA OBČINA LJUBLJANA,5874025000,"Avescor, raziskave in razvoj, d.o.o.",8855064000,poslovnega subjekta,2023-11-23,,0,2023,
11327,OBČINA VOJNIK,5880386000,"LIMBO ZAVAROVALNO ZASTOPANJE, JOŽE SMODEJ S.P.",3103609000,poslovnega subjekta,2023-11-23,,0,2023,
11179,MESTNA OBČINA LJUBLJANA,5874025000,"MIBEO, poslovno svetovanje, d.o.o. - v stečaju",3958574000,poslovnega subjekta,2023-11-23,,0,2023,
15207,OBČINA ČRNOMELJ,5880254000,Kmetijsko gospodarstvo mojca šmalcelj,,kmetijskega gospodarstva,2023-11-30,,0,2023,
11094,MESTNA OBČINA LJUBLJANA,5874025000,"Marko Maver, poslovno svetovanje, s.p.",9296468000,poslovnega subjekta,2023-12-01,,1,2023,
14833,OKROŽNO SODIŠČE V KRŠKEM,5877946000,"PREDIKAT, trgovina in storitve, d.o.o.",1795112000,poslovnega subjekta,2023-12-06,,0,2023,
12805,MINISTRSTVO ZA NARAVNE VIRE IN PROSTOR,2632594000,"Zadruga Mejica, za zagotavljanje ugodnih in kakovostnih bivanjskih pogojev z.o.o., socialno podjetje",8677425000,poslovnega subjekta,2023-12-07,,0,2023,
11018,"REPUBLIKA SLOVENIJA, DELOVNO SODIŠČE V CELJU",5858135000,"ALEGNA, poslovno svetovanje, d.o.o.",3987426000,poslovnega subjekta,2023-12-07,,0,2023,
11019,"REPUBLIKA SLOVENIJA, DELOVNO SODIŠČE V CELJU",5858135000,"Kooperativa Fercoop, svetovanje za izboljšanje kakovosti bivanja z.o.o.",8106410000,poslovnega subjekta,2023-12-07,,0,2023,
11020,"REPUBLIKA SLOVENIJA, DELOVNO SODIŠČE V CELJU",5858135000,"METTARNIG, zastopanje, trgovina, gradbeništvo in druge storitve, d.o.o.",8491658000,poslovnega subjekta,2023-12-07,,0,2023,
10646,UPRAVNO SODIŠČE REPUBLIKE SLOVENIJE,1190989000,"SORŠAK, storitve d.o.o. - v likvidaciji",3929701000,poslovnega subjekta,2023-12-07,,0,2023,
11845,OBČINA BOVEC,5881498000,KRAVANJA PAVLA MARIJA S.P. KNJIGOVODSKE STORITVE,5981390000,poslovnega subjekta,2023-12-08,,0,2023,
11841,OBČINA BOVEC,5881498000,"UMETNIŠKO USTVARJANJE IN RAČUNOVODSTVO, TJAŠA KORBAR S.P.",6783112000,poslovnega subjekta,2023-12-08,,0,2023,
11843,OBČINA BOVEC,5881498000,"GOZDARSTVO IN APARTMAJI ZORČ, STOJAN ZORČ S.P.",1646281000,poslovnega subjekta,2023-12-08,,0,2023,
11842,OBČINA BOVEC,5881498000,ADMINISTRATIVNE STORITVE MITJA KRAVANJA S.P.,8782636000,poslovnega subjekta,2023-12-08,,0,2023,
11839,OBČINA BOVEC,5881498000,KRAVANJA PAVLA MARIJA S.P. KNJIGOVODSKE STORITVE,5981390000,poslovnega subjekta,2023-12-08,,0,2023,
11846,OBČINA BOVEC,5881498000,"RAČUNOVODSKI SERVIS, BOJANA ZORČ KRAVANJA S.P.",6209998000,poslovnega subjekta,2023-12-08,,0,2023,
12804,MINISTRSTVO ZA NARAVNE VIRE IN PROSTOR,2632594000,"ZAGORC d.o.o. proiozvodnja, trgovina, storitve",5697107000,poslovnega subjekta,2023-12-08,2025-11-06,0,2023,699.0
11866,OBČINA BOVEC,5881498000,Svetovanje Jurij Žurej s.p.,6824854000,poslovnega subjekta,2023-12-08,,0,2023,
11867,OBČINA BOVEC,5881498000,"Razvojno - raziskovalna dejavnost, Urška Kalan s.p.",9210636000,poslovnega subjekta,2023-12-08,,0,2023,
11838,OBČINA BOVEC,5881498000,"MED GORAMI, storitveno podjetje d.o.o.",3762343000,poslovnega subjekta,2023-12-08,,0,2023,
15248,OBČINA ŠOŠTANJ,5884284000,"LAM BIRO, gradbeno projektiranje in nadzor, d.o.o.",9544003000,poslovnega subjekta,2023-12-13,,0,2023,
10786,KABINET PREDSEDNIKA VLADE REPUBLIKE SLOVENIJE,5241839000,"STAR SOLAR, druga proizvodnja električne energije d.o.o.",6134815000,poslovnega subjekta,2023-12-28,,0,2023,
13533,MESTNA OBČINA PTUJ,5883598000,"OLIMPIC šport in rekreacija, svetovanje ter trgovina d.o.o.",5331757000,poslovnega subjekta,2023-12-29,,0,2023,
15691,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,5022924000,"STAR SOLAR, druga proizvodnja električne energije d.o.o.",6134815000,poslovnega subjekta,2023-12-29,,0,2023,
10774,KABINET PREDSEDNIKA VLADE REPUBLIKE SLOVENIJE,5241839000,"Poslovno svetovanje, Darko Levičar s.p.",9237283000,poslovnega subjekta,2024-01-10,,0,2024,
15979,OKROŽNO SODIŠČE V LJUBLJANI,5022762000,"2P tel, razvoj, proizvodnja in trgovina, d.o.o.",9566422000,poslovnega subjekta,2024-01-11,,0,2024,
15978,OKROŽNO SODIŠČE V LJUBLJANI,5022762000,"PAT TEL podjetje za razvoj, proizvodnjo in trgovino d.o.o.",1453840000,poslovnega subjekta,2024-01-11,,0,2024,
12702,"MINISTRSTVO ZA KMETIJSTVO, GOZDARSTVO IN PREHRANO",2399253000,Capolavoro turizem in gostinstvo d.o.o.,9543961000,poslovnega subjekta,2024-01-12,,0,2024,
12669,"MINISTRSTVO ZA KMETIJSTVO, GOZDARSTVO IN PREHRANO",2399253000,"INŠTALACIJE, MARKO ČALUŠIĆ s.p.",6357644000,poslovnega subjekta,2024-01-12,,0,2024,
12782,OBČINA ANKARAN,2482851000,"Komon Sens, gostinstvo, d.o.o.",9565230000,poslovnega subjekta,2024-01-12,,3,2024,
12668,"MINISTRSTVO ZA KMETIJSTVO, GOZDARSTVO IN PREHRANO",2399253000,"AM-SATUS, inženiring, instalacije, trgovina d.o.o.",6173411000,poslovnega subjekta,2024-01-12,,0,2024,
15547,VIŠJE SODIŠČE V LJUBLJANI,5105331000,"Zavarovalnica Sava, zavarovalna družba, d.d.",5063400000,poslovnega subjekta,2024-01-17,,4,2024,
11114,OBČINA RADENCI,5880297000,"FEDOM, Podjetje za elektrostoritve, trgovino in svetovanje d.o.o.",5655188000,poslovnega subjekta,2024-01-18,,0,2024,
10596,VIŠJE SODIŠČE V LJUBLJANI,5105331000,JELEN SOBOČAN BREDA - PSIHIATRIČNA ORDINACIJA,1378988000,poslovnega subjekta,2024-01-19,,0,2024,
10598,VIŠJE SODIŠČE V LJUBLJANI,5105331000,"JELENTRANS, prevozi in storitve d.o.o.",3508676000,poslovnega subjekta,2024-01-19,,0,2024,
10600,VIŠJE SODIŠČE V LJUBLJANI,5105331000,"JELEN INTERNATIONAL, špedicija in transport d.o.o.",3645584000,poslovnega subjekta,2024-01-19,,0,2024,
10597,VIŠJE SODIŠČE V LJUBLJANI,5105331000,SLAVKO JELEN - NOSILEC DOPOLNILNE DEJAVNOSTI NA KMETIJI,2429357000,poslovnega subjekta,2024-01-19,,0,2024,
10559,VIŠJE SODIŠČE V LJUBLJANI,5105331000,,,poslovnega subjekta,2024-01-31,,0,2024,
13212,OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,5022746000,,,poslovnega subjekta,2024-02-05,,0,2024,
13211,OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,5022746000,,,poslovnega subjekta,2024-02-05,,0,2024,
13213,OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,5022746000,"KITIO, mobilne tehnologije, komunikacija in management, d.o.o.",2138794000,poslovnega subjekta,2024-02-05,,0,2024,
10780,KABINET PREDSEDNIKA VLADE REPUBLIKE SLOVENIJE,5241839000,AS BOATS posredovanje in trgovina d.o.o.,5617049000,poslovnega subjekta,2024-02-05,,0,2024,
13214,OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,5022746000,"Proizvodnja električne energije, Maks Lipej s.p.",6033083000,poslovnega subjekta,2024-02-05,,0,2024,
10781,KABINET PREDSEDNIKA VLADE REPUBLIKE SLOVENIJE,5241839000,"BLS Sinergije, poslovne usmeritve d.o.o.",6517609000,poslovnega subjekta,2024-02-05,,0,2024,
13215,OKROŽNO DRŽAVNO TOŽILSTVO V LJUBLJANI,5022746000,"Kitio Internacional, družba za razvoj elektronskih plačilnih sistemov, d.o.o.",8527504000,poslovnega subjekta,2024-02-05,,0,2024,
15750,OBČINA AJDOVŠČINA,5879914000,BAMAT POSLOVNO SVETOVANJE MATJAŽ BAJEC S.P.,9587110000,poslovnega subjekta,2024-02-07,,0,2024,
11005,VIŠJE DELOVNO IN SOCIALNO SODIŠČE,5840503000,"SAVA INFOND, družba za upravljanje, d.o.o.",5822416000,poslovnega subjekta,2024-02-12,,0,2024,
12801,MINISTRSTVO ZA DIGITALNO PREOBRAZBO,2632586000,"MOBILICA, upravljanje računalniških naprav in sistemov, d.o.o.",9593934000,poslovnega subjekta,2024-02-12,,0,2024,
10749,OBČINA KOMENDA,1332155000,"EKOM-LES proizvodnja, trgovina, galerija, d.o.o.",1263781000,poslovnega subjekta,2024-02-15,,0,2024,
10599,VIŠJE SODIŠČE V LJUBLJANI,5105331000,"JELENŠPED, špedicija in transport d.o.o.",3609308000,poslovnega subjekta,2024-02-16,,0,2024,
